,id,sentence,subject_entity,object_entity,label
304,네이버_41,"쥬니어네이버는 아동들을 위한 포털 사이트이다. 주니어 네이버는 아바타, 교육 콘텐츠, 퀴즈, 동영상, 질의응답, 숙제 도우미 등의 서비스를 제공한다.","{'start': 16, 'text': '포털 사이트', 'type': 'poh'}","{'start': 0, 'text': '쥬니어네이버', 'type': 'poh'}",poh:type
305,네이버_31,2015년 9월 'V LIVE' 서비스가 시작되었다.,"{'start': 10, 'text': 'V LIVE', 'type': 'poh'}","{'start': 0, 'text': '2015년 9월', 'type': 'dat'}",poh:start_date
306,네이버_99,통합검색 기능에 웹문서 검색 기능을 합쳐버려 웹문서만 따로 검색하는 것 자체가 불가능해졌다.,"{'start': 9, 'text': '웹문서 검색', 'type': 'poh'}","{'start': 0, 'text': '통합검색', 'type': 'poh'}",no_relation
307,네이버_37,"네이버 검색은 네이버 내부 컨텐츠 검색, 웹문서 검색, 지역정보 검색, 지도검색, 교통검색, 인물검색 등을 제공한다.","{'start': 40, 'text': '지도검색', 'type': 'poh'}","{'start': 52, 'text': '인물검색', 'type': 'poh'}",no_relation
308,네이버_10,2003년 10월 '네이버 블로그' 서비스와 '네이버 지식쇼핑' 서비스가 시작되었다.,"{'start': 26, 'text': '네이버 지식쇼핑', 'type': 'poh'}","{'start': 0, 'text': '2003년 10월', 'type': 'dat'}",poh:start_date
309,네이버_39,"한편, 2000년에 서비스를 시작했던 쥬니어네이버 게임랜드는 18여 년만인 2019년 2월, 어도비의 플래시가 2020년에 서비스를 종료한다에 따라 서비스를 종료했다.","{'start': 21, 'text': '쥬니어네이버 게임랜드', 'type': 'poh'}","{'start': 42, 'text': '2019년 2월', 'type': 'dat'}",poh:end_date
310,네이버_128,"네이버는 2012년 3월 10일부터 사흘간 이용자 보호를 목적으로 악성코드 유포가 확인되었던 경향신문과 한겨레, 오마이뉴스, 중앙데일리, 코리아헤럴드, 스포츠서울, 아이뉴스24, 데일리안의 8개 신문사 기사 노출을 차단하였다.","{'start': 70, 'text': '중앙데일리', 'type': 'org'}","{'start': 85, 'text': '스포츠서울', 'type': 'org'}",related
311,네이버_5,"1999년 6월 네이버컴(주)가 설립, '네이버' 정식 서비스와 어린이 전용 포털인 '쥬니어네이버' 서비스가 시작되었다.","{'start': 9, 'text': '네이버컴(주)', 'type': 'org'}","{'start': 0, 'text': '1999년 6월', 'type': 'dat'}",org:founded
312,네이버_12,2004년 5월 '네이버 지역정보검색' 서비스가 시작되었다.,"{'start': 10, 'text': '네이버 지역정보검색', 'type': 'poh'}","{'start': 0, 'text': '2004년 5월', 'type': 'dat'}",poh:start_date
313,네이버_76,"자사의 지식iN과, 블로그 등을 다른 검색 사이트(구글, 다음(DAUM) 등)에서 검색이 되지 않도록 하고 있으며 이는 광고수익을 극대화하기 위한 '가두리'식 사이트 운영이라는 것이다.","{'start': 28, 'text': '구글', 'type': 'org'}","{'start': 32, 'text': '다음', 'type': 'org'}",related
314,네이버_65,"이와 관련하여 네이버는 정우택 의원 측의 삭제 요청이 있었으며, 이를 토대로 자체 원칙을 검토하여 삭제하였다고 해명했다. 하지만 이러한 해명 과정에서 정우택 성상납 의혹이 무혐의 처분되어 삭제했다는 네이버 측 주장과는 달리 해당 사건이 여전히 검찰 수사 중인 것으로 알려지면서 논란이 되고 있다.","{'start': 84, 'text': '정우택', 'type': 'per'}","{'start': 17, 'text': '의원', 'type': 'poh'}",per:title
315,네이버_9,'네이버 지식검색' 서비스가 2002년 10월에 시작되었다.,"{'start': 1, 'text': '네이버 지식검색', 'type': 'poh'}","{'start': 16, 'text': '2002년 10월', 'type': 'dat'}",poh:start_date
316,네이버_14,2004년 9월 '네이버 책' 서비스가 시작되었다.,"{'start': 10, 'text': '네이버 책', 'type': 'poh'}","{'start': 0, 'text': '2004년 9월', 'type': 'dat'}",poh:start_date
317,네이버_66,2011년에는 네이버의 검색어 순위 조작여부에 대한 의혹기사가 큰 파장을 일으켰다.,"{'start': 8, 'text': '네이버', 'type': 'org'}","{'start': 13, 'text': '검색어 순위 조작', 'type': 'poh'}",org:event
318,네이버_93,블로그 검색과 카페 검색을 'VIEW'라는 카테고리에 합쳤다.,"{'start': 16, 'text': 'VIEW', 'type': 'poh'}","{'start': 0, 'text': '블로그 검색', 'type': 'poh'}",poh:type
319,네이버_24,2010년 3월 네이버 그린팩토리가 개장되었다.,"{'start': 9, 'text': '네이버 그린팩토리', 'type': 'poh'}","{'start': 0, 'text': '2010년 3월', 'type': 'dat'}",poh:start_date
320,네이버_116,네이버는 회사 인력을 동원해 미국 대학진학을 준비하는 진경준 전 검사장 자녀에게 과외수업을 제공하고 허위 인턴경력을 만들어 줬다.,"{'start': 30, 'text': '진경준', 'type': 'per'}","{'start': 0, 'text': '네이버', 'type': 'org'}",no_relation
321,네이버_27,2012년 8월 지인 초대 기반 모바일 SNS '밴드(BAND)'가 시작되었다.(이후 2013년 8월 분사한 캠프모바일로 서비스 이관) 2013년 4월 네이버 '자연어 검색' 서비스가 시작되었다.,"{'start': 27, 'text': '밴드', 'type': 'poh'}","{'start': 76, 'text': '2013년 4월', 'type': 'dat'}",no_relation
322,네이버_88,"지금까지 네이버는 70%가 넘는 국내 검색 점유율을 바탕으로 가격 비교, 컴퓨터 백신, 부동산 매물 정보, 오픈 마켓, 앱스토어, 만화 등 인터넷 사업 영역을 하나씩 늘려왔다.","{'start': 5, 'text': '네이버', 'type': 'org'}","{'start': 49, 'text': '부동산 매물 정보', 'type': 'poh'}",org:field
323,네이버_35,2020년 2월 '인플루언서 검색' 서비스가 정식 시작되었다.,"{'start': 10, 'text': '인플루언서 검색', 'type': 'poh'}","{'start': 0, 'text': '2020년 2월', 'type': 'dat'}",poh:start_date
324,네이버_34,2019년 11월 지식iN eXpert 베타서비스 시작 및 이슈별 보기 등의 맞춤형 실검을 개편하였다.,"{'start': 10, 'text': '지식iN eXpert', 'type': 'poh'}","{'start': 0, 'text': '2019년 11월', 'type': 'dat'}",poh:start_date
325,네이버_126,"현재, 거리뷰 서비스는 대한민국의 거의 대부분 지역을 서비스하고 있다.","{'start': 4, 'text': '거리뷰', 'type': 'poh'}","{'start': 13, 'text': '대한민국', 'type': 'loc'}",no_relation
326,네이버_47,네이버 카페(Naver Cafe)는 네이버의 커뮤니티 서비스이다. 2003년 12월에 서비스를 처음으로 개시했다.,"{'start': 0, 'text': '네이버 카페', 'type': 'poh'}","{'start': 37, 'text': '2003년 12월', 'type': 'dat'}",poh:start_date
327,네이버_109,"네이버 한성숙은 '감사 결과, 네이버스포츠 담당자가 외부의 기사 재배열 요청을 일부 받아들인 적이 있는 것으로 확인했다'라고 밝혔다. 그러나 이번 건에 대해서만 조사를 진행하고 서둘러 봉합했다.","{'start': 4, 'text': '한성숙', 'type': 'per'}","{'start': 0, 'text': '네이버', 'type': 'org'}",per:member_of
328,네이버_103,"동영상 검색 기능을 이용할 때, 주로 유튜브나 트위치 등의 외부 동영상과 네이버 블로그나 카페에 올라온 동영상에 비해 네이버 TV 영상이 많이 노출된다.","{'start': 41, 'text': '네이버 블로그', 'type': 'poh'}","{'start': 66, 'text': '네이버 TV', 'type': 'poh'}",no_relation
329,네이버_22,2009년 12월 '네이버폰' 서비스가 종료되었다..,"{'start': 11, 'text': '네이버폰', 'type': 'poh'}","{'start': 0, 'text': '2009년 12월', 'type': 'dat'}",poh:end_date
330,네이버_71,검색어 순위 조작 업체가 특정인에게 돈을 받고 악성 프로그램을 이용한 검색어 광고를 유도하는데도 불구하고 네이버는 이에 대한 명확한 대응을 하지 않아 검색어 순위 조작 행위가 자주 벌어지고 있다.,"{'start': 59, 'text': '네이버', 'type': 'org'}","{'start': 84, 'text': '검색어 순위 조작', 'type': 'poh'}",org:event
331,네이버_95,"이미 네이버 블로그와 카페 상당수가 업체들의 광고글로 가득찬 상태이기 때문에 기존 방식으로도 제대로 된 검색결과를 찾아보기 어려웠는데, 이를 악화시킨 것이다.","{'start': 3, 'text': '네이버 블로그', 'type': 'poh'}","{'start': 25, 'text': '광고글', 'type': 'poh'}",no_relation
332,네이버_85,검색 로봇의 경우 웹사이트 안정성을 훼손할 정도로 빈번하게 웹사이트에 접속하며 그 이외에도 여러가지 문제점이 있다.,"{'start': 33, 'text': '웹사이트', 'type': 'poh'}","{'start': 0, 'text': '검색 로봇', 'type': 'poh'}",no_relation
333,네이버_75,"2017년에는 '드루킹'이라는 닉네임의 네이버 블로거가 대선 전부터 문재인 측에게로부터 대선 당선시 일본 오사카의 한국 대사관의 대사 자리를 주는 조건으로 각종 정치,경제뉴스에 팩트와 상관없는 무조건식의 문재인 및 민주당 지지하는 선동식 댓글 및 포스트를 '매크로' 프로그램을 사용해 올린것이 발각되어 수사를 받고 혐의 인정으로 실형을 선고 받았다.","{'start': 9, 'text': '드루킹', 'type': 'per'}","{'start': 22, 'text': '네이버 블로거', 'type': 'poh'}",per:title
334,네이버_77,"결국 2011년 4월, 대한민국 포털사이트 2, 3위인 다음, 네이트는 카페/블로그/요즘 등 서로의 서비스 검색을 개방하는 양해각서를 체결하기로 했으나, 네이버는 참여하지 않았다.","{'start': 35, 'text': '네이트', 'type': 'org'}","{'start': 31, 'text': '다음', 'type': 'org'}",related
335,네이버_13,2004년 6월 '네이버 웹툰' 서비스가 시작되었다.,"{'start': 10, 'text': '네이버 웹툰', 'type': 'poh'}","{'start': 0, 'text': '2004년 6월', 'type': 'dat'}",poh:start_date
336,네이버_26,마켓형 서비스 '샵N' 오픈 및 검색어 검증위원회 설립 발표를 하였다.,"{'start': 18, 'text': '검색어 검증위원회', 'type': 'org'}","{'start': 9, 'text': '샵N', 'type': 'poh'}",no_relation
337,네이버_8,2001년 5월 '네이버 키워드 광고' 서비스와 '네이버 쇼핑' 서비스가 시작되었다.,"{'start': 28, 'text': '네이버 쇼핑', 'type': 'poh'}","{'start': 0, 'text': '2001년 5월', 'type': 'dat'}",poh:start_date
338,네이버_91,"이후, 네이버는 소상공인진흥원과 소상공인, 나들가게의 경쟁력 강화를 골자로 하는 업무 협약을 체결했다.","{'start': 9, 'text': '소상공인진흥원', 'type': 'org'}","{'start': 4, 'text': '네이버', 'type': 'org'}",related
339,네이버_117,미국 유학중이던 유모 부장판사의 자녀는 여름 방학중 귀국해 네이버 경영지원실 소속 인턴으로 배정됐지만 실제 경영지원실 근무는 하지 않은 것으로 알려졌다.,"{'start': 18, 'text': '자녀', 'type': 'per'}","{'start': 46, 'text': '인턴', 'type': 'poh'}",per:title
340,네이버_129,이는 네이버가 과거 악성코드 발견 신문사의 기사를 몇 시간 차단한 사례와 대응 수위가 다른 행동이다.,"{'start': 3, 'text': '네이버', 'type': 'org'}","{'start': 19, 'text': '신문사', 'type': 'org'}",no_relation
341,네이버_60,일각에서는 네이버가 정치적으로 악용될 것을 우려하여 검색통계와 검색로직을 공개하도록 요구하고 있으나 네이버 측은 검색 순위 조작에 이용될 수 있다며 이를 거절하고 있어 논란은 끊이지 않고 있다.,"{'start': 56, 'text': '네이버', 'type': 'org'}","{'start': 29, 'text': '검색통계', 'type': 'poh'}",no_relation
342,네이버_7,2000년 8월 '네이버 통합검색' 서비스가 시작되었다.,"{'start': 10, 'text': '네이버 통합검색', 'type': 'poh'}","{'start': 0, 'text': '2000년 8월', 'type': 'dat'}",poh:start_date
343,네이버_33,"2019년 8월 기준 네이버는 대한민국 내 검색 점유율 58.8%를 기록, 현재 대한민국에서 가장 많은 사람들이 사용하는 인터넷 포털 사이트이다.","{'start': 12, 'text': '네이버', 'type': 'org'}","{'start': 45, 'text': '대한민국', 'type': 'loc'}",location
344,네이버_4,네이버는 '항해하다'라는 뜻의 Navigate와 '-하는 사람'의 뜻을 가진 접미사 -er이 만나 탄생한 이름이다. 이는 '정보의 바다라고 일컫는 인터넷을 항해하는 사람'을 의미한다.,"{'start': 0, 'text': '네이버', 'type': 'org'}","{'start': 82, 'text': '인터넷', 'type': 'poh'}",org:field
345,네이버_21,2009년 7월 개인 별 웹 저장공간 서비스인 'N드라이브' 시작가 시작되었다.,"{'start': 27, 'text': 'N드라이브', 'type': 'poh'}","{'start': 0, 'text': '2009년 7월', 'type': 'dat'}",poh:start_date
346,네이버_89,"그 결과, 관련 서비스를 하고 있던 기존 중소 인터넷 업체는 문을 닫거나 사세가 기울어, 네이버가 시장 지배적 지위를 이용해 인터넷 골목상권을 침해한다는 비판이 일었다.","{'start': 50, 'text': '네이버', 'type': 'org'}","{'start': 70, 'text': '인터넷', 'type': 'poh'}",org:field
347,네이버_54,인물 연관 검색어 서비스가 2020년 3월 5일에 중단되었다.,"{'start': 0, 'text': '인물 연관 검색어', 'type': 'poh'}","{'start': 15, 'text': '2020년 3월 5일', 'type': 'dat'}",poh:end_date
348,네이버_18,2006년 6월 만화 UCC 기반 커뮤니티 서비스 '네이버 툰' 오픈되었다.,"{'start': 29, 'text': '네이버 툰', 'type': 'poh'}","{'start': 9, 'text': '만화 UCC', 'type': 'poh'}",poh:type
349,네이버_43,"경쟁사인 다음 키즈와 야후 키즈가 문을 닫은 이후, 주니어 네이버는 한국에서 운영되는 유일한 어린이 포털 사이트이다.","{'start': 29, 'text': '주니어 네이버', 'type': 'poh'}","{'start': 52, 'text': '어린이 포털 사이트', 'type': 'poh'}",poh:type
350,네이버_73,"한편 네이버는 이와 같은 일은 사실이 아니라고 네이버 포털 의견 게시판에 설명한 뒤, 2008년 7월 24일 진성호 의원을 상대로 10억원의 손해배상 청구소송을 제기했다.","{'start': 3, 'text': '네이버', 'type': 'org'}","{'start': 61, 'text': '진성호', 'type': 'per'}",no_relation
351,네이버_111,"공정위는 네이버가 쇼핑, 동영상 분야에서 검색 알고리즘을 조작하여 자사 서비스를 우선 노출시킨 혐의를 포착하고 과징금 267억 (쇼핑 부분 265억, 동영상 부분 2억) 을 부과받았다.","{'start': 0, 'text': '공정위', 'type': 'org'}","{'start': 5, 'text': '네이버', 'type': 'org'}",no_relation
352,네이버_50,네이버 블로그(Naver Blog)는 네이버의 블로그 서비스이다. 2003년 10월 13일에 서비스를 처음으로 개시했다.,"{'start': 21, 'text': '네이버', 'type': 'org'}","{'start': 0, 'text': '네이버 블로그', 'type': 'poh'}",product
353,네이버_106,"그러나 네이버는 뉴스 편집 공정성 논란이 불거질 때마다 '투명하고, 공정한 플랫폼을 만들기 위해 노력해왔다'고 주장했다.","{'start': 4, 'text': '네이버', 'type': 'org'}","{'start': 9, 'text': '뉴스 편집 공정성', 'type': 'poh'}",org:event
354,네이버_51,연예 뉴스 댓글 서비스는 2020년 3월 5일에 폐지되었다.,"{'start': 0, 'text': '연예 뉴스 댓글', 'type': 'poh'}","{'start': 14, 'text': '2020년 3월 5일', 'type': 'dat'}",poh:end_date
355,네이버_100,게다가 변경 이후로 네이버에서만 검색이 안 되는 웹문서들도 늘어났다.,"{'start': 11, 'text': '네이버', 'type': 'org'}","{'start': 27, 'text': '웹문서', 'type': 'poh'}",no_relation
356,네이버_2,"또한 네이버는 1997년 2월 26일 이해진, 권혁일, 김보경, 구창진, 오승환, 최재영, 강석호 등으로 구성된 삼성SDS의 사내 벤처에서 '웹글라이더'라는 이름으로 시작해 1998년 1월에 분리된 네이버컴 주식회사에서 운영하다가 2000년 자회사인 한게임과 합병하여 NHN이 된 후 재분리하여 현재는 네이버(주)에서 운영하고 있다...","{'start': 26, 'text': '권혁일', 'type': 'per'}","{'start': 3, 'text': '네이버', 'type': 'org'}",per:member_of
